clinvar_class,rAF5,log_key
B/LB,0.000457139190863632,0
B/LB,0.000457139190863632,0
B/LB,8.03354809685246e-06,0
B/LB,1.6124480993268e-05,0
B/LB,0.0227738471353316,0
B/LB,7.96026237024772e-06,0
B/LB,8.81064325705452e-05,0
B/LB,8.81064325705452e-05,0
B/LB,0.000103629145830123,0
B/LB,8.84767836919592e-06,0
B/LB,3.98323853225627e-05,0
B/LB,7.96222719419076e-06,0
B/LB,1.30422307431463e-05,0
B/LB,7.72098090772999e-05,0
B/LB,0.00011529975315371,0
B/LB,1.98173887387064,0
B/LB,0.000284081850358436,0
B/LB,2.61253494265486e-05,0
B/LB,8.58251227299255e-06,0
B/LB,4.86257157097531e-05,0
B/LB,8.05934904637753e-05,0
B/LB,3.3206043499917e-05,0
B/LB,7.95874188208328e-06,0
B/LB,2.6657070121423e-05,0
B/LB,6.75687089308941e-05,0
B/LB,2.43737965437957e-05,0
B/LB,1.65726170648238e-05,0
B/LB,3.21507225874902e-05,0
B/LB,8.48673099608762e-06,0
B/LB,0.000152542889975898,0
B/LB,7.27519643030362e-05,0
B/LB,6.76864762420469e-05,0
B/LB,8.58693412104142e-05,0
B/LB,7.96121297040817e-06,0
B/LB,0.00150819578155593,0
B/LB,0.00150819578155593,0
B/LB,0.00150819578155593,0
B/LB,0.00150819578155593,0
B/LB,8.23458691194756e-06,0
B/LB,2.40074903369851e-05,0
B/LB,3.98906464412225e-05,0
B/LB,8.00179240149794e-06,0
B/LB,4.79317451948425e-05,0
B/LB,0.000141164356830279,0
B/LB,8.4937952825461e-05,0
B/LB,7.95981883452333e-06,0
B/LB,3.39443312966735e-05,0
B/LB,0.00059221319675083,0
B/LB,1.59743133042068e-05,0
B/LB,1.59339696298539e-05,0
B/LB,2.38597049349823e-05,0
B/LB,0.000188219119789195,0
B/LB,5.57391408209579e-05,0
B/LB,1.59831218233545e-05,0
B/LB,2.69464304961736e-05,0
B/LB,4.26766814612496e-05,0
B/LB,1.5949980860023e-05,0
B/LB,1.61966926353639e-05,0
B/LB,1.59267370097551e-05,0
B/LB,7.95317172488388e-06,0
B/LB,7.95247600340366e-06,0
B/LB,3.3586914538096e-05,0
B/LB,7.95601912626998e-06,0
B/LB,7.95260248916458e-06,0
B/LB,7.22375169557505e-05,0
B/LB,1.59549432402894e-05,0
B/LB,3.19575603598421e-05,0
B/LB,1.59084943405531e-05,0
B/LB,3.18364877986661e-05,0
B/LB,7.95279222535032e-06,0
B/LB,9.54767872061105e-05,0
B/LB,1.60489170993187e-05,0
B/LB,7.98403193612775e-06,0
B/LB,3.18458660085188e-05,0
B/LB,2.56346717480283e-05,0
B/LB,8.08485867667033e-06,0
B/LB,4.02149084708683e-05,0
B/LB,1.0769711264041e-05,0
B/LB,8.65794619086442e-05,0
B/LB,0.000204445700974213,0
B/LB,0.000922613680683405,0
B/LB,0.000749138972164805,0
B/LB,0.0404155405405405,0
B/LB,7.99245512236449e-06,0
B/LB,0.00208227044599741,0
B/LB,1.95017037900822,0
B/LB,5.18412276002696e-05,0
B/LB,8.35010312377358e-05,0
B/LB,0.0004689748855863,0
B/LB,7.9553861942228e-06,0
B/LB,1.29220670138395e-05,0
B/LB,6.41735252121737e-05,0
B/LB,8.07610925360598e-06,0
B/LB,4.04900920744694e-05,0
B/LB,7.98116445189353e-06,0
B/LB,2.39181044104985e-05,0
B/LB,8.03380625672831e-06,0
B/LB,7.97702616464582e-06,0
B/LB,3.9006123961462e-05,0
B/LB,0.00125741642837849,0
B/LB,1.59148238626869e-05,0
B/LB,7.95431044082788e-06,0
B/LB,8.01847456539868e-06,0
B/LB,1.59064699566549e-05,0
B/LB,2.40151775922383e-05,0
B/LB,0.000464018235102572,0
B/LB,0.000464018235102572,0
B/LB,4.00724509913924e-05,0
B/LB,2.39840745744825e-05,0
B/LB,2.43660759246926e-05,0
B/LB,0.0144441585382352,0
B/LB,0.000694731118919844,0
B/LB,0.00603167685636349,0
B/LB,2.38764156724793e-05,0
B/LB,6.37271023400364e-05,0
B/LB,7.95589253180368e-06,0
B/LB,8.00371372316755e-06,0
B/LB,0.513828831957661,0
B/LB,2.39863757385805e-05,0
B/LB,8.19922476329863e-05,0
B/LB,7.95456353309894e-05,0
B/LB,1.59136841770238e-05,0
B/LB,0.000200708098170345,0
B/LB,7.99971201036763e-05,0
B/LB,8.76948220193726e-05,0
B/LB,5.56686601348772e-05,0
B/LB,6.63950004564656e-05,0
B/LB,7.28567959200194e-05,0
B/LB,1.62759092129784e-05,0
B/LB,8.02851729342625e-06,0
B/LB,1.604698557376e-05,0
B/LB,6.39555210669486e-05,0
B/LB,6.36897037632654e-05,0
B/LB,1.60249989984376e-05,0
B/LB,0.000232057550272468,0
B/LB,9.54684317718941e-05,0
B/LB,7.24314014268986e-05,0
B/LB,2.393069670235e-05,0
B/LB,5.01835882938416e-05,0
B/LB,5.41846830737887e-05,0
B/LB,5.4714771894116e-05,0
B/LB,0.000177989207381698,0
B/LB,9.90982063224656e-05,0
B/LB,8.03729303970423e-05,0
B/LB,7.95937534822267e-06,0
B/LB,7.96463701166819e-06,0
B/LB,1.59079881962728e-05,0
B/LB,1.71924696982722e-05,0
B/LB,1.68132219177161e-05,0
B/LB,0.000601160239261775,0
B/LB,7.97938127877564e-06,0
B/LB,8.83582041596633e-05,0
B/LB,0.701536957769104,0
B/LB,5.63818176692562e-05,0
B/LB,1.5943623347842e-05,0
B/LB,7.97696253220699e-06,0
B/LB,1.71713433150633,0
B/LB,1.71713433150633,0
B/LB,1.05515283888871e-05,0
B/LB,8.75580071797566e-06,0
B/LB,1.59196376690467e-05,0
B/LB,0.000122419891483511,0
B/LB,1.61378820643579e-05,0
B/LB,1.59122914495302e-05,0
B/LB,7.98473319014045e-06,0
B/LB,4.04884526932919e-05,0
B/LB,2.03815424751345e-05,0
B/LB,0.00310734428052885,0
B/LB,5.5968657551771e-05,0
B/LB,7.96064258306931e-06,0
B/LB,0.707353851953577,0
B/LB,7.96577901335861e-06,0
B/LB,7.96933400275739e-06,0
B/LB,3.98612827360785e-05,0
B/LB,5.92511333895373e-05,0
B/LB,8.01519681315775e-06,0
B/LB,8.08577388941896e-06,0
B/LB,8.14843183429349e-06,0
B/LB,4.02605663856479e-05,0
B/LB,4.85338725985844e-05,0
B/LB,4.85338725985844e-05,0
B/LB,0.0005139200051392,0
B/LB,7.17938081828987e-05,0
B/LB,5.60182619533968e-05,0
B/LB,5.58418558641926e-05,0
B/LB,0.00150496479125581,0
B/LB,2.40032644439644e-05,0
B/LB,8.00576415018814e-06,0
B/LB,5.5756455801061e-05,0
B/LB,0.000185713193283737,0
B/LB,1.39280854315755,0
B/LB,3.20097309582113e-05,0
B/LB,0.00222875828933667,0
B/LB,7.97912660480184e-06,0
B/LB,0.000136971952978334,0
B/LB,8.01012479774435e-06,0
B/LB,7.98543456734916e-06,0
B/LB,3.20661846050248e-05,0
B/LB,7.97575370872548e-06,0
B/LB,1.59743133042068e-05,0
B/LB,3.18905516268168e-05,0
B/LB,1.61978732192463e-05,0
B/LB,0.000201314178960253,0
B/LB,5.67932886559463e-05,0
B/LB,0.000265933871110717,0
B/LB,8.00262486095439e-06,0
B/LB,2.40172924505644e-05,0
B/LB,7.96831796776019e-06,0
B/LB,2.41462295662532e-05,0
B/LB,7.95374104209915e-06,0
B/LB,7.16469239587314e-05,0
B/LB,8.01628909945008e-06,0
B/LB,1.59168503736481e-05,0
B/LB,3.97652261050756e-05,0
B/LB,8.12209127606176e-06,0
B/LB,8.04699444757383e-05,0
B/LB,5.99880023995201e-05,0
B/LB,3.78102210480048e-05,0
B/LB,3.97712358513828e-05,0
B/LB,0.000104398384234238,0
B/LB,6.36613217681932e-05,0
B/LB,7.9569054003517e-05,0
B/LB,6.36360020681701e-05,0
B/LB,1.59127978676851e-05,0
B/LB,3.1816482528774e-05,0
B/LB,1.29676457239188e-05,0
B/LB,7.95310847244646e-06,0
B/LB,6.65341528123155e-05,0
B/LB,7.95956540772874e-06,0
B/LB,2.38824981093022e-05,0
B/LB,2.42163977301163e-05,0
B/LB,7.98294842217024e-06,0
B/LB,8.40639895088141e-06,0
B/LB,2.64647115125906e-05,0
B/LB,0.126608140993165,0
B/LB,1.59285128343992e-05,0
B/LB,0.000135625673142128,0
B/LB,0.000193171391316946,0
B/LB,0.000251730648206419,0
B/LB,7.96800050995203e-06,0
B/LB,4.78160040165443e-05,0
B/LB,1.61441348358141e-05,0
B/LB,3.18099040136146e-05,0
B/LB,0.000418341485181996,0
B/LB,4.20022471202209e-05,0
B/LB,4.25662330586392e-05,0
B/LB,7.96184682999069e-06,0
B/LB,3.99546115612664e-05,0
B/LB,7.97410012280114e-06,0
B/LB,7.96558865700175e-05,0
B/LB,7.95861520095503e-06,0
B/LB,2.39013352879314e-05,0
B/LB,3.18367411911717e-05,0
B/LB,4.61514320789374e-05,0
B/LB,7.99737686038979e-06,0
B/LB,2.3860843560356e-05,0
B/LB,4.00422846525931e-05,0
B/LB,3.98387328095868e-05,0
B/LB,1.59343504760387e-05,0
B/LB,0.000406644518272425,0
B/LB,1.46623266179877e-05,0
B/LB,3.99995200057599e-05,0
B/LB,0.00025612703901135,0
B/LB,1.59445130944314e-05,0
B/LB,1.59517618720988e-05,0
B/LB,7.15973365790793e-05,0
B/LB,9.07786996859057e-06,0
B/LB,1.59187506964453e-05,0
B/LB,1.59193842382177e-05,0
B/LB,7.34436075500029e-05,0
B/LB,8.55219834258396e-06,0
B/LB,8.02993559991649e-06,0
B/LB,0.000686359245513244,0
B/LB,0.00212125118661151,0
B/LB,8.38454895318906e-06,0
B/LB,8.68738971087281e-05,0
B/LB,6.53295877703012e-05,0
B/LB,2.83579338409404e-05,0
B/LB,2.49829283323063e-05,0
B/LB,2.4085745253101e-05,0
B/LB,7.96362217390958e-06,0
B/LB,2.38969563243295e-05,0
B/LB,2.38969563243295e-05,0
B/LB,3.23240159357399e-05,0
B/LB,3.2064128256513e-05,0
B/LB,5.61437279435355e-05,0
B/LB,2.4665170313001e-05,0
B/LB,6.45671579151265e-05,0
B/LB,8.02465173011491e-06,0
B/LB,8.41156084923119e-06,0
B/LB,7.8423854793876e-05,0
B/LB,2.38610333418173e-05,0
B/LB,2.55195352041988e-05,0
B/LB,1.5909506725744e-05,0
B/LB,0.000149811413867249,0
B/LB,5.69138081029002e-05,0
B/LB,5.55308751665926e-05,0
B/LB,5.57253853012355e-05,0
B/LB,9.58435832720999e-05,0
B/LB,7.18436681780446e-05,0
B/LB,7.95260248916458e-06,0
B/LB,0.000351147414078617,0
B/LB,0.000351147414078617,0
B/LB,7.9697785995505e-06,0
B/LB,3.20690125149321e-05,0
B/LB,1.60473074623992e-05,0
B/LB,8.02548895291446e-06,0
B/LB,6.3634989699086e-05,0
B/LB,2.40219079800778e-05,0
B/LB,9.1553559872907e-05,0
B/LB,3.18319274232055e-05,0
B/LB,6.61138291240862e-05,0
B/LB,1.25194050778707e-05,0
B/LB,9.94767522829915e-06,0
B/LB,8.68367122462921e-05,0
B/LB,8.68367122462921e-05,0
B/LB,1.06967285749523,0
B/LB,3.999968000256e-05,0
B/LB,1.59638578258822e-05,0
B/LB,3.18478944560778e-05,0
B/LB,4.28581224713708e-05,0
B/LB,4.00666709404449e-05,0
B/LB,3.247596778384e-05,0
B/LB,9.46082744396825e-06,0
B/LB,0.000188243767494394,0
B/LB,4.93376421540815e-05,0
B/LB,0.00120981238498381,0
B/LB,0.000127578819789601,0
B/LB,6.36522043554021e-05,0
B/LB,5.5711193174583e-05,0
B/LB,1.17160498166438e-05,0
B/LB,3.99016822549239e-05,0
B/LB,1.59637304045209e-05,0
B/LB,3.19677764813068e-05,0
B/LB,1.59084943405531e-05,0
B/LB,7.9617200499996e-06,0
B/LB,2.40980307892507e-05,0
B/LB,0.000154584655438939,0
B/LB,0.000842663854906248,0
B/LB,0.000255612831764155,0
B/LB,3.25020923221932e-05,0
B/LB,6.36395456136443e-05,0
B/LB,2.48457278006325,0
B/LB,9.0655256191754e-06,0
B/LB,1.6448585832833e-05,0
B/LB,0.00236570461345719,0
B/LB,5.56691028526439e-05,0
B/LB,1.59076086091978e-05,0
B/LB,3.98269915487124e-05,0
B/LB,0.000525205904587594,0
B/LB,7.99782459171105e-06,0
B/LB,1.5918117205097e-05,0
B/LB,1.59745684869687e-05,0
B/LB,9.56899645149715e-05,0
B/LB,1.84781403599542e-05,0
B/LB,3.67218412331194e-05,0
B/LB,1.60869984878221e-05,0
B/LB,8.17821976512153e-06,0
B/LB,1.78018300281269e-05,0
B/LB,3.181547027242e-05,0
B/LB,4.29734166444637e-05,0
B/LB,4.80734562411365e-05,0
B/LB,0.000130764536657658,0
B/LB,0.000130764536657658,0
B/LB,3.11788731955227e-05,0
B/LB,1.86175946928124,0
B/LB,0.00151344806711061,0
B/LB,2.46864816826306e-05,0
B/LB,9.59610014490111e-06,0
B/LB,0.587459055628033,0
B/LB,8.07258871775001e-06,0
B/LB,8.03335448783349e-05,0
B/LB,2.40448195436293e-05,0
B/LB,7.9865187563393e-06,0
B/LB,7.96273440299399e-06,0
B/LB,4.78323952869147e-05,0
B/LB,0.00147016914935267,0
B/LB,0.00147016914935267,0
B/LB,8.78348704435661e-06,0
B/LB,7.95627232728922e-06,0
B/LB,8.74928912025898e-05,0
B/LB,7.15988554790361e-05,0
B/LB,1.64918530246058e-05,0
B/LB,0.000383785080355001,0
B/LB,0.00268738305756319,0
B/LB,8.4160207370751e-06,0
B/LB,8.23675735336513e-06,0
B/LB,1.65706947263764e-05,0
B/LB,4.80411232014605e-05,0
B/LB,1.61055233892463e-05,0
B/LB,3.19432687546917e-05,0
B/LB,7.97747162014471e-06,0
B/LB,7.99865622575407e-05,0
B/LB,0.000133001936840705,0
B/LB,7.97575370872548e-06,0
B/LB,1.599603298382e-05,0
B/LB,0.057853667896561,0
B/LB,9.5954709377174e-05,0
B/LB,2.39572602477181e-05,0
B/LB,8.21929067521473e-05,0
B/LB,8.01333418808898e-06,0
B/LB,1.60601291234382e-05,0
B/LB,4.80815463025291e-05,0
B/LB,3.19159122099642e-05,0
B/LB,5.74137563360181e-05,0
B/LB,7.2289156626506e-05,0
B/LB,1.59216654062015e-05,0
B/LB,1.59487089520103e-05,0
B/LB,7.95348800216335e-06,0
B/LB,7.96901646398801e-06,0
B/LB,7.97098561237097e-06,0
B/LB,7.9589319113375e-06,0
B/LB,1.34748241371108,0
B/LB,7.9626921331256e-05,0
B/LB,6.47458724506313e-05,0
B/LB,7.96698481492694e-06,0
B/LB,4.77182713260908e-05,0
B/LB,7.95291872117067e-06,0
B/LB,7.95481664147641e-06,0
B/LB,4.78846936576723e-05,0
B/LB,2.14945135254226e-05,0
B/LB,0.00350205745875702,0
B/LB,0.00238863012062582,0
B/LB,0.000158750317500635,0
B/LB,4.93973523019166e-05,0
B/LB,1.60448614325655e-05,0
B/LB,7.2410713567354e-05,0
B/LB,7.95081098272024e-05,0
B/LB,0.000238540473076874,0
B/LB,9.21427374769643e-05,0
B/LB,9.21427374769643e-05,0
B/LB,4.81042901009388e-05,0
B/LB,7.97963596900709e-06,0
B/LB,8.12657960391051e-06,0
B/LB,5.57606751821183e-05,0
B/LB,7.96216379763365e-06,0
B/LB,4.77764064179639e-05,0
B/LB,4.77764064179639e-05,0
B/LB,7.96279780863804e-06,0
B/LB,3.18217979315831e-05,0
B/LB,3.9836828351074e-05,0
B/LB,1.59776313161574e-05,0
B/LB,3.18806388880033e-05,0
B/LB,7.95975547631177e-06,0
B/LB,0.000236004113214545,0
B/LB,0.00389806607574537,0
B/LB,5.58906778341564e-05,0
B/LB,8.04349924391107e-06,0
B/LB,2.38771758076455e-05,0
B/LB,1.13339519996612,0
B/LB,6.40794585285754e-05,0
B/LB,0.00765098028184861,0
B/LB,6.62833280859032e-05,0
B/LB,6.62833280859032e-05,0
B/LB,3.24104458867093e-05,0
B/LB,0.000278168668390222,0
B/LB,0.0141398660173535,0
B/LB,0.0141398660173535,0
B/LB,7.96939751354798e-06,0
B/LB,2.41386524194976e-05,0
B/LB,1.59225527036495e-05,0
B/LB,1.68924625831954e-05,0
B/LB,0.159932605646293,0
B/LB,9.56342944579926e-05,0
B/LB,1.59093801705486e-05,0
B/LB,0.000230956998196146,0
B/LB,0.0142770755593575,0
B/LB,1.59709966700472e-05,0
B/LB,7.95450025852126e-05,0
B/LB,3.18707323097517e-05,0
B/LB,1.59155837438228e-05,0
B/LB,0.000223478550049884,0
B/LB,2.39089547005005e-05,0
B/LB,5.59637354993964e-05,0
B/LB,1.59304159431603e-05,0
B/LB,7.21512289759336e-05,0
B/LB,3.97829442561385e-05,0
B/LB,8.01538954793203e-06,0
B/LB,8.81092554767912e-05,0
B/LB,7.96850845458747e-06,0
B/LB,8.00550778935908e-06,0
B/LB,8.75649771933037e-05,0
B/LB,0.0523245525230415,0
B/LB,0.0523245525230415,0
B/LB,7.96654052977495e-06,0
B/LB,3.99035929195065e-05,0
B/LB,8.78208454752305e-05,0
B/LB,4.01264786607387e-05,0
B/LB,5.59982080573422e-05,0
B/LB,4.09846143757633e-05,0
B/LB,4.78655934136944e-05,0
B/LB,9.66572694321385e-05,0
B/LB,0.000169197203793579,0
B/LB,0.000169197203793579,0
B/LB,3.18162294586469e-05,0
B/LB,0.000186899180081423,0
B/LB,5.3085600530856e-05,0
B/LB,7.95722197466421e-06,0
B/LB,7.31451606349e-05,0
B/LB,7.99175251140823e-06,0
B/LB,1.59658331171293e-05,0
B/LB,8.07278422255052e-05,0
B/LB,7.15939192897883e-05,0
B/LB,3.98415898388009e-05,0
B/LB,5.72484747370659e-05,0
B/LB,7.9581718487629e-06,0
B/LB,2.38585664182725e-05,0
B/LB,3.97973518842056e-05,0
B/LB,3.1843330812403e-05,0
B/LB,4.80370846293338e-05,0
B/LB,0.000622226244694915,0
B/LB,0.000622226244694915,0
B/LB,0.000622226244694915,0
B/LB,0.000622226244694915,0
B/LB,2.13716312966169e-05,0
B/LB,8.13001520312843e-06,0
B/LB,4.64722885743231e-05,0
B/LB,3.9846034921065e-05,0
B/LB,0.000218159239463328,0
B/LB,4.00374750766718e-05,0
B/LB,1.85706194230109e-05,0
B/LB,4.17540021211033e-05,0
B/LB,2.51648296341034e-05,0
B/LB,7.10826780398952e-05,0
B/LB,1.59129244772604e-05,0
B/LB,1.62267855549155e-05,0
B/LB,7.42562003927328e-05,0
B/LB,2.46105382324711e-05,0
B/LB,3.18253425202489e-05,0
B/LB,6.92082575338132e-05,0
B/LB,8.06445109313635e-06,0
B/LB,2.97807393068533e-05,0
B/LB,3.20942286553321e-05,0
B/LB,6.37323242381996e-05,0
B/LB,3.98342893562779e-05,0
B/LB,7.95715865778648e-06,0
B/LB,7.95652554442526e-06,0
B/LB,9.63723828874772e-05,0
B/LB,8.10044552450385e-06,0
B/LB,0.000104257725096438,0
B/LB,3.42735716489015e-05,0
B/LB,5.1721016835191e-05,0
B/LB,8.26132214199561e-06,0
B/LB,3.19749316535836e-05,0
B/LB,6.41534550645143e-05,0
B/LB,0.000959758689243847,0
B/LB,0.000959758689243847,0
B/LB,3.18248361020941e-05,0
B/LB,4.00023468043459e-05,0
B/LB,3.19693094629156e-05,0
B/LB,4.85944067837792e-05,0
B/LB,0.737378677442502,0
B/LB,7.27825580643074e-05,0
B/LB,3.22144191740223e-05,0
B/LB,0.000135133730418603,0
B/LB,1.59071025212758e-05,0
B/LB,1.48506764483122e-05,0
B/LB,4.00801603206413e-05,0
B/LB,7.96216379763365e-06,0
B/LB,2.47220825882372e-05,0
B/LB,5.91176271873522e-05,0
B/LB,7.16954377803093e-05,0
B/LB,0.00141873849143525,0
B/LB,0.00141873849143525,0
B/LB,0.00141873849143525,0
B/LB,0.00141873849143525,0
B/LB,3.33453515537892e-05,0
B/LB,1.59702952508335e-05,0
B/LB,7.96508108452544e-06,0
B/LB,2.38923886813791e-05,0
B/LB,2.39389079070213e-05,0
B/LB,3.20646423189149e-05,0
B/LB,0.000514271020827976,0
B/LB,0.000514271020827976,0
B/LB,7.73132112815438e-05,0
B/LB,2.67540632733596e-05,0
B/LB,8.00429029960059e-05,0
B/LB,1.59063434497678e-05,0
B/LB,7.99884816586412e-06,0
B/LB,4.77509311431573e-05,0
B/LB,1.59130510888505e-05,0
B/LB,3.1848781983144e-05,0
B/LB,9.42862530643032e-06,0
B/LB,8.04252889278505e-06,0
B/LB,4.77630950485592e-05,0
B/LB,0.099175234629428,0
B/LB,0.000209853086696767,0
B/LB,0.000209853086696767,0
B/LB,0.00107706205267181,0
B/LB,2.39729585028088e-05,0
B/LB,2.48309426653534e-05,0
B/LB,2.45583588467395e-05,0
B/LB,9.31905653871602e-06,0
B/LB,3.988099511059e-05,0
B/LB,0.000143205495908699,0
B/LB,8.00140824785162e-06,0
B/LB,7.95361452011867e-06,0
B/LB,7.96603283598735e-06,0
B/LB,0.00010367239523107,0
B/LB,0.048072677979592,0
B/LB,4.7749791094664e-05,0
B/LB,4.7714476572192e-05,0
B/LB,2.38633109548506e-05,0
B/LB,6.38107797677288e-05,0
B/LB,3.18390219052471e-05,0
B/LB,5.57123016741547e-05,0
B/LB,0.000135253759921924,0
B/LB,7.95551277257576e-06,0
B/LB,2.42543799367769e-05,0
B/LB,1.59195109526235e-05,0
B/LB,3.97740832073821e-05,0
B/LB,0.00794815112540193,0
B/LB,1.5926229704011e-05,0
B/LB,1.60174269605331e-05,0
B/LB,1.60174269605331e-05,0
B/LB,4.00724509913924e-05,0
B/LB,2.39991360311029e-05,0
B/LB,1.59461657444467e-05,0
B/LB,0.0449836377366934,0
B/LB,7.96013564071132e-06,0
B/LB,2.39324148604341e-05,0
B/LB,7.9638124362895e-06,0
B/LB,2.39969283931657e-05,0
B/LB,8.7719298245614e-05,0
B/LB,7.97276503464166e-06,0
B/LB,7.98543456734916e-06,0
B/LB,0.000148475475033142,0
B/LB,8.74946310112789e-05,0
B/LB,5.78812566020808e-05,0
B/LB,8.79956354164833e-06,0
B/LB,1.60800141504125e-05,0
B/LB,7.31267367599981e-05,0
B/LB,8.11135264916778e-06,0
B/LB,6.06239066045416e-05,0
B/LB,2.39787069082655e-05,0
B/LB,1.66584762491775e-05,0
B/LB,4.21467888361586e-05,0
B/LB,0.000897695639999341,0
B/LB,8.05626495444182e-06,0
B/LB,0.492091977125356,0
B/LB,9.54483087752789e-05,0
B/LB,2.38644499244292e-05,0
B/LB,7.17577458500104e-05,0
B/LB,0.000100058033659523,0
B/LB,0.000100058033659523,0
B/LB,2.39764072153001e-05,0
B/LB,3.18407960199005e-05,0
B/LB,7.97403653703541e-06,0
B/LB,6.76495583752267e-05,0
B/LB,6.76495583752267e-05,0
B/LB,3.20700409694773e-05,0
B/LB,7.1697151233191e-05,0
B/LB,0.000186296162299057,0
B/LB,0.000186296162299057,0
B/LB,0.000186296162299057,0
B/LB,0.000147679584528102,0
B/LB,7.97664438524002e-06,0
B/LB,6.38444748592429e-05,0
B/LB,7.96349533737348e-06,0
B/LB,7.98502010228811e-05,0
B/LB,0.00011611582025271,0
B/LB,1.66864122545012e-05,0
B/LB,8.84337498562952e-06,0
B/LB,0.000144035144575276,0
B/LB,0.000144035144575276,0
B/LB,1.59344774288127e-05,0
B/LB,0.000111912558987245,0
B/LB,7.9853981291353e-05,0
B/LB,8.26214121651767e-06,0
B/LB,6.72678732841437e-05,0
B/LB,8.01442596674013e-06,0
B/LB,2.40436632925393e-05,0
B/LB,3.20763416932299e-05,0
B/LB,7.95361452011867e-06,0
B/LB,4.77406726660779e-05,0
B/LB,3.98453998485875e-05,0
B/LB,1.59249615810302e-05,0
B/LB,8.4458746125455e-06,0
B/LB,1.66669444490742e-05,0
B/LB,8.06536169114504e-06,0
B/LB,7.9615298875832e-06,0
B/LB,7.96596937881371e-06,0
B/LB,2.39773653670935e-05,0
B/LB,2.59177026548367e-05,0
B/LB,4.77547316979991e-05,0
B/LB,8.12275101331319e-06,0
B/LB,0.062601048560617,0
B/LB,4.79126074040949e-05,0
B/LB,7.98887947976417e-06,0
B/LB,4.77874414603842e-05,0
B/LB,9.55414012738854e-05,0
B/LB,1.76410401157252e-05,0
B/LB,3.97725012926063e-05,0
B/LB,2.39362338729624e-05,0
B/LB,3.18276849138763e-05,0
B/LB,4.79516647219603e-05,0
B/LB,0.299396816212288,0
B/LB,2.21053096953888e-05,0
B/LB,9.52716671589036e-06,0
B/LB,7.95576594136601e-06,0
B/LB,8.01654615125619e-06,0
B/LB,0.000343837223413292,0
B/LB,8.02755055349961e-06,0
B/LB,8.14863102998696e-06,0
B/LB,6.77489562426429e-05,0
B/LB,1.39980450242876,0
B/LB,8.03180595156821e-06,0
B/LB,3.39992945146388e-05,0
B/LB,1.59172304019101e-05,0
B/LB,4.8013827982459e-05,0
B/LB,1.65957199638213e-05,0
B/LB,9.54327477473895e-05,0
B/LB,6.29754647589299e-05,0
B/LB,3.52096145720858e-05,0
B/LB,8.04731823119945e-06,0
B/LB,7.9982084013181e-06,0
B/LB,4.78019088895617e-05,0
B/LB,6.17294837651458e-05,0
B/LB,0.0350200512847221,0
B/LB,1.59184972938555e-05,0
B/LB,3.20258769085421e-05,0
B/LB,7.98033645098477e-06,0
B/LB,7.95684208851191e-06,0
B/LB,2.52402025946928e-05,0
B/LB,7.17932354818124e-05,0
B/LB,0.000772064685593441,0
B/LB,2.40733756489781e-05,0
B/LB,8.09009125622937e-06,0
B/LB,3.98452410836312e-05,0
B/LB,4.78076221285547e-05,0
B/LB,0.0586014857463025,0
B/LB,7.95582923608128e-06,0
B/LB,8.87526222365661e-05,0
B/LB,8.06458116597715e-06,0
B/LB,3.79468238508437e-05,0
B/LB,3.18977994505604e-05,0
